ensembl_gene_id	length
ENSG00000206511	2321
ENSG00000206512	1584
ENSG00000206513	990
ENSG00000206515	1137
ENSG00000206516	1721
ENSG00000206517	2441
ENSG00000206522	936
ENSG00000206523	939
ENSG00000206524	1106
ENSG00000206525	1028
ENSG00000206527	1244
ENSG00000206530	2127
ENSG00000206531	1425
ENSG00000206535	1800
ENSG00000206536	966
ENSG00000206538	3694
ENSG00000206557	8704
ENSG00000206559	1376
ENSG00000206560	2659
ENSG00000206561	2192
ENSG00000206562	1330
ENSG00000206579	10553
ENSG00000206882	118
ENSG00000207129	119
ENSG00000207186	108
ENSG00000207277	118
ENSG00000207341	107
ENSG00000211445	742
ENSG00000211448	1745
ENSG00000211450	918
ENSG00000211452	781
ENSG00000211454	1281
ENSG00000211455	1015
ENSG00000211456	3510
ENSG00000211460	1588
ENSG00000211584	992
ENSG00000211592	523
ENSG00000211593	38
ENSG00000211594	37
ENSG00000211595	38
ENSG00000211596	39
ENSG00000211597	38
ENSG00000211598	538
ENSG00000211599	408
ENSG00000211611	406
ENSG00000211623	390
ENSG00000211625	445
ENSG00000211626	371
ENSG00000211632	444
ENSG00000211633	373
ENSG00000211637	419
ENSG00000211638	414
ENSG00000211639	362
ENSG00000211640	353
ENSG00000211641	381
ENSG00000211642	365
ENSG00000211644	389
ENSG00000211645	405
ENSG00000211647	369
ENSG00000211648	407
ENSG00000211649	385
ENSG00000211650	397
ENSG00000211651	467
ENSG00000211652	385
ENSG00000211653	407
ENSG00000211654	374
ENSG00000211655	393
ENSG00000211656	412
ENSG00000211657	383
ENSG00000211658	377
ENSG00000211659	380
ENSG00000211660	502
ENSG00000211661	409
ENSG00000211662	602
ENSG00000211663	377
ENSG00000211664	367
ENSG00000211665	385
ENSG00000211666	402
ENSG00000211667	356
ENSG00000211668	400
ENSG00000211669	382
ENSG00000211670	461
ENSG00000211672	403
ENSG00000211675	460
ENSG00000211677	462
ENSG00000211679	462
ENSG00000211680	33
ENSG00000211684	46
ENSG00000211685	441
ENSG00000211687	50
ENSG00000211688	60
ENSG00000211689	2730
ENSG00000211690	50
ENSG00000211691	61
ENSG00000211692	60
ENSG00000211695	1735
ENSG00000211696	468
ENSG00000211697	552
ENSG00000211698	688
ENSG00000211699	537
ENSG00000211701	465
ENSG00000211706	401
ENSG00000211707	380
ENSG00000211710	373
ENSG00000211713	365
ENSG00000211714	397
ENSG00000211715	343
ENSG00000211716	390
ENSG00000211717	412
ENSG00000211720	364
ENSG00000211721	410
ENSG00000211724	388
ENSG00000211725	350
ENSG00000211727	392
ENSG00000211728	384
ENSG00000211731	343
ENSG00000211734	652
ENSG00000211739	344
ENSG00000211745	455
ENSG00000211746	552
ENSG00000211747	413
ENSG00000211749	347
ENSG00000211750	381
ENSG00000211751	760
ENSG00000211752	387
ENSG00000211753	364
ENSG00000211764	50
ENSG00000211765	51
ENSG00000211766	46
ENSG00000211767	49
ENSG00000211768	50
ENSG00000211769	48
ENSG00000211770	53
ENSG00000211771	47
ENSG00000211772	758
ENSG00000211776	348
ENSG00000211777	519
ENSG00000211778	395
ENSG00000211779	352
ENSG00000211780	404
ENSG00000211781	337
ENSG00000211782	473
ENSG00000211783	338
ENSG00000211784	379
ENSG00000211785	340
ENSG00000211786	566
ENSG00000211787	341
ENSG00000211788	360
ENSG00000211789	445
ENSG00000211790	469
ENSG00000211791	410
ENSG00000211792	425
ENSG00000211793	394
ENSG00000211794	399
ENSG00000211795	561
ENSG00000211796	329
ENSG00000211797	484
ENSG00000211798	440
ENSG00000211799	467
ENSG00000211800	406
ENSG00000211801	343
ENSG00000211802	464
ENSG00000211803	409
ENSG00000211804	365
ENSG00000211805	343
ENSG00000211806	403
ENSG00000211807	537
ENSG00000211809	425
ENSG00000211810	469
ENSG00000211812	327
ENSG00000211813	349
ENSG00000211814	330
ENSG00000211815	356
ENSG00000211816	353
ENSG00000211817	395
ENSG00000211818	331
ENSG00000211819	317
ENSG00000211820	336
ENSG00000211821	520
ENSG00000211825	51
ENSG00000211826	48
ENSG00000211827	54
ENSG00000211828	59
ENSG00000211831	60
ENSG00000211832	54
ENSG00000211833	63
ENSG00000211834	63
ENSG00000211835	62
ENSG00000211836	60
ENSG00000211837	66
ENSG00000211838	69
ENSG00000211839	60
ENSG00000211840	56
ENSG00000211841	63
ENSG00000211842	57
ENSG00000211843	63
ENSG00000211844	66
ENSG00000211845	63
ENSG00000211846	54
ENSG00000211847	66
ENSG00000211848	62
ENSG00000211849	61
ENSG00000211850	63
ENSG00000211851	62
ENSG00000211854	59
ENSG00000211855	58
ENSG00000211856	57
ENSG00000211857	66
ENSG00000211858	57
ENSG00000211859	57
ENSG00000211860	60
ENSG00000211861	66
ENSG00000211862	59
ENSG00000211863	60
ENSG00000211864	60
ENSG00000211865	63
ENSG00000211866	63
ENSG00000211867	63
ENSG00000211868	55
ENSG00000211869	57
ENSG00000211870	60
ENSG00000211871	66
ENSG00000211872	63
ENSG00000211873	60
ENSG00000211875	52
ENSG00000211876	63
ENSG00000211877	60
ENSG00000211878	60
ENSG00000211879	64
ENSG00000211880	61
ENSG00000211881	60
ENSG00000211882	59
ENSG00000211883	62
ENSG00000211884	60
ENSG00000211885	63
ENSG00000211886	62
ENSG00000211887	66
ENSG00000211888	62
ENSG00000211890	1196
ENSG00000211891	1448
ENSG00000211892	1858
ENSG00000211893	1855
ENSG00000211895	1211
ENSG00000211896	1590
ENSG00000211897	2010
ENSG00000211898	1678
ENSG00000211899	1586
ENSG00000211900	61
ENSG00000211904	52
ENSG00000211905	52
ENSG00000211907	20
ENSG00000211909	20
ENSG00000211911	31
ENSG00000211912	28
ENSG00000211914	21
ENSG00000211915	20
ENSG00000211917	37
ENSG00000211918	31
ENSG00000211920	21
ENSG00000211921	23
ENSG00000211923	31
ENSG00000211924	31
ENSG00000211925	31
ENSG00000211928	20
ENSG00000211930	31
ENSG00000211931	31
ENSG00000211933	415
ENSG00000211934	417
ENSG00000211935	395
ENSG00000211937	378
ENSG00000211938	430
ENSG00000211941	473
ENSG00000211942	430
ENSG00000211943	437
ENSG00000211944	425
ENSG00000211945	410
ENSG00000211946	415
ENSG00000211947	430
ENSG00000211949	432
ENSG00000211950	411
ENSG00000211951	381
ENSG00000211952	425
ENSG00000211955	431
ENSG00000211956	400
ENSG00000211957	366
ENSG00000211958	426
ENSG00000211959	425
ENSG00000211961	411
ENSG00000211962	655
ENSG00000211964	432
ENSG00000211965	439
ENSG00000211966	410
ENSG00000211967	571
ENSG00000211968	414
ENSG00000211970	457
ENSG00000211972	427
ENSG00000211973	412
ENSG00000211974	434
ENSG00000211976	437
ENSG00000211978	295
ENSG00000211979	405
ENSG00000212122	2437
ENSG00000212123	1506
ENSG00000212124	1002
ENSG00000212125	928
ENSG00000212126	1000
ENSG00000212127	1758
ENSG00000212128	1637
ENSG00000212138	115
ENSG00000212154	112
ENSG00000212171	98
ENSG00000212176	107
ENSG00000212204	119
ENSG00000212237	121
ENSG00000212238	112
ENSG00000212242	113
ENSG00000212251	112
ENSG00000212258	110
ENSG00000212265	114
ENSG00000212276	118
ENSG00000212280	113
ENSG00000212289	122
ENSG00000212308	105
ENSG00000212312	116
ENSG00000212331	113
ENSG00000212333	106
ENSG00000212336	120
ENSG00000212365	115
ENSG00000212373	115
ENSG00000212396	133
ENSG00000212425	113
ENSG00000212433	119
ENSG00000212454	106
ENSG00000212497	109
ENSG00000212499	107
ENSG00000212505	116
ENSG00000212525	107
ENSG00000212527	112
ENSG00000212536	90
ENSG00000212542	109
ENSG00000212549	136
ENSG00000212559	129
ENSG00000212571	118
ENSG00000212576	118
ENSG00000212601	120
ENSG00000212625	118
ENSG00000212628	114
ENSG00000212643	1470
ENSG00000212657	1610
ENSG00000212658	1026
ENSG00000212659	483
ENSG00000212710	2792
ENSG00000212721	1193
ENSG00000212722	1100
ENSG00000212724	875
ENSG00000212725	776
ENSG00000212747	2030
ENSG00000212802	615
ENSG00000212807	4946
ENSG00000212864	1434
ENSG00000212866	2436
ENSG00000212899	735
ENSG00000212900	714
ENSG00000212901	632
ENSG00000212916	4514
ENSG00000212932	463
ENSG00000212933	447
ENSG00000212935	1006
ENSG00000212938	616
ENSG00000212993	2649
ENSG00000213005	606
ENSG00000213013	382
ENSG00000213015	936
ENSG00000213020	1975
ENSG00000213022	1042
ENSG00000213023	1684
ENSG00000213024	1993
ENSG00000213030	887
ENSG00000213035	424
ENSG00000213047	2081
ENSG00000213048	951
ENSG00000213051	893
ENSG00000213055	676
ENSG00000213064	3318
ENSG00000213066	3388
ENSG00000213070	598
ENSG00000213079	2734
ENSG00000213081	739
ENSG00000213083	846
ENSG00000213085	1227
ENSG00000213088	1026
ENSG00000213090	2765
ENSG00000213096	2660
ENSG00000213100	1000
ENSG00000213107	1238
ENSG00000213111	334
ENSG00000213113	1058
ENSG00000213123	569
ENSG00000213130	772
ENSG00000213139	1171
ENSG00000213145	1164
ENSG00000213147	454
ENSG00000213152	794
ENSG00000213158	918
ENSG00000213160	1393
ENSG00000213171	2644
ENSG00000213176	626
ENSG00000213179	541
ENSG00000213180	314
ENSG00000213181	869
ENSG00000213182	915
ENSG00000213183	581
ENSG00000213185	676
ENSG00000213186	1526
ENSG00000213188	808
ENSG00000213190	2483
ENSG00000213199	1353
ENSG00000213203	2462
ENSG00000213211	1219
ENSG00000213213	1328
ENSG00000213214	2540
ENSG00000213215	2587
ENSG00000213218	978
ENSG00000213221	3015
ENSG00000213222	1027
ENSG00000213225	2235
ENSG00000213231	1083
ENSG00000213233	453
ENSG00000213235	1414
ENSG00000213246	947
ENSG00000213261	673
ENSG00000213265	1198
ENSG00000213269	761
ENSG00000213270	860
ENSG00000213272	800
ENSG00000213275	396
ENSG00000213281	4326
ENSG00000213285	468
ENSG00000213290	1214
ENSG00000213305	871
ENSG00000213307	530
ENSG00000213309	535
ENSG00000213312	801
ENSG00000213316	599
ENSG00000213326	586
ENSG00000213333	867
ENSG00000213335	682
ENSG00000213337	2928
ENSG00000213339	1009
ENSG00000213341	2386
ENSG00000213343	480
ENSG00000213347	1271
ENSG00000213363	605
ENSG00000213366	1687
ENSG00000213371	880
ENSG00000213380	1783
ENSG00000213384	255
ENSG00000213390	3517
ENSG00000213394	882
ENSG00000213397	995
ENSG00000213398	759
ENSG00000213399	793
ENSG00000213401	1585
ENSG00000213402	907
ENSG00000213412	561
ENSG00000213413	1087
ENSG00000213416	1092
ENSG00000213417	764
ENSG00000213420	1405
ENSG00000213424	1768
ENSG00000213432	555
ENSG00000213439	925
ENSG00000213442	528
ENSG00000213445	1401
ENSG00000213448	415
ENSG00000213451	893
ENSG00000213462	3195
ENSG00000213463	3980
ENSG00000213465	778
ENSG00000213487	1234
ENSG00000213493	1451
ENSG00000213495	437
ENSG00000213500	1454
ENSG00000213512	2021
ENSG00000213516	3908
ENSG00000213523	1134
ENSG00000213529	403
ENSG00000213533	1212
ENSG00000213538	1514
ENSG00000213547	933
ENSG00000213551	1140
ENSG00000213553	954
ENSG00000213559	922
ENSG00000213563	1496
ENSG00000213578	2002
ENSG00000213585	1197
ENSG00000213588	1133
ENSG00000213593	1570
ENSG00000213607	901
ENSG00000213609	795
ENSG00000213612	831
ENSG00000213613	523
ENSG00000213614	2295
ENSG00000213619	1151
ENSG00000213621	886
ENSG00000213625	1822
ENSG00000213626	946
ENSG00000213638	1291
ENSG00000213639	2226
ENSG00000213640	880
ENSG00000213641	769
ENSG00000213643	748
ENSG00000213648	939
ENSG00000213652	606
ENSG00000213654	1345
ENSG00000213657	377
ENSG00000213658	1066
ENSG00000213659	835
ENSG00000213664	431
ENSG00000213671	1264
ENSG00000213672	1360
ENSG00000213676	1490
ENSG00000213689	985
ENSG00000213693	2181
ENSG00000213694	4672
ENSG00000213695	583
ENSG00000213698	845
ENSG00000213699	2943
ENSG00000213700	546
ENSG00000213706	571
ENSG00000213708	1117
ENSG00000213714	694
ENSG00000213716	406
ENSG00000213719	1236
ENSG00000213722	1207
ENSG00000213726	820
ENSG00000213729	440
ENSG00000213736	378
ENSG00000213739	502
ENSG00000213741	1486
ENSG00000213744	502
ENSG00000213754	1436
ENSG00000213757	787
ENSG00000213759	1332
ENSG00000213760	842
ENSG00000213762	1639
ENSG00000213771	1420
ENSG00000213780	1142
ENSG00000213781	1204
ENSG00000213782	1215
ENSG00000213787	803
ENSG00000213793	2353
ENSG00000213799	5380
ENSG00000213809	1422
ENSG00000213820	659
ENSG00000213822	1162
ENSG00000213842	992
ENSG00000213853	3153
ENSG00000213854	900
ENSG00000213859	2917
ENSG00000213860	483
ENSG00000213864	676
ENSG00000213873	520
ENSG00000213876	663
ENSG00000213880	797
ENSG00000213886	894
ENSG00000213889	1069
ENSG00000213891	1204
ENSG00000213892	1640
ENSG00000213900	406
ENSG00000213901	1215
ENSG00000213903	1934
ENSG00000213906	1594
ENSG00000213908	815
ENSG00000213911	931
ENSG00000213916	632
ENSG00000213917	815
ENSG00000213918	1470
ENSG00000213920	623
ENSG00000213921	746
ENSG00000213923	1386
ENSG00000213924	1210
ENSG00000213927	648
ENSG00000213928	2026
ENSG00000213930	1074
ENSG00000213931	818
ENSG00000213934	807
ENSG00000213935	373
ENSG00000213937	1583
ENSG00000213938	1179
ENSG00000213943	1279
ENSG00000213949	4427
ENSG00000213950	494
ENSG00000213954	486
ENSG00000213958	1267
ENSG00000213965	3103
ENSG00000213967	1490
ENSG00000213973	7861
ENSG00000213977	1291
ENSG00000213979	802
ENSG00000213983	1059
ENSG00000213988	1572
ENSG00000213995	2029
ENSG00000213996	1276
ENSG00000213999	1465
ENSG00000214012	1282
ENSG00000214013	1314
ENSG00000214015	405
ENSG00000214016	878
ENSG00000214019	1590
ENSG00000214021	1728
ENSG00000214022	1418
ENSG00000214024	453
ENSG00000214025	746
ENSG00000214026	658
ENSG00000214029	9674
ENSG00000214042	737
ENSG00000214046	1034
ENSG00000214047	465
ENSG00000214050	913
ENSG00000214062	724
ENSG00000214063	1238
ENSG00000214064	828
ENSG00000214070	1024
ENSG00000214073	475
ENSG00000214074	405
ENSG00000214076	3730
ENSG00000214078	1078
ENSG00000214087	1029
ENSG00000214097	1818
ENSG00000214102	1836
ENSG00000214107	1799
ENSG00000214108	521
ENSG00000214113	1068
ENSG00000214114	1110
ENSG00000214124	238
ENSG00000214128	1395
ENSG00000214140	1187
ENSG00000214142	735
ENSG00000214160	1011
ENSG00000214185	2398
ENSG00000214193	2634
ENSG00000214194	874
ENSG00000214198	3963
ENSG00000214203	787
ENSG00000214207	1287
ENSG00000214211	2403
ENSG00000214212	978
ENSG00000214216	1082
ENSG00000214226	1120
ENSG00000214237	1250
ENSG00000214245	636
ENSG00000214249	2353
ENSG00000214252	345
ENSG00000214253	738
ENSG00000214255	895
ENSG00000214263	862
ENSG00000214274	740
ENSG00000214279	3949
ENSG00000214282	1442
ENSG00000214285	1231
ENSG00000214295	1527
ENSG00000214300	3163
ENSG00000214309	972
ENSG00000214319	1095
ENSG00000214326	372
ENSG00000214329	1184
ENSG00000214335	2412
ENSG00000214336	2841
ENSG00000214342	760
ENSG00000214351	894
ENSG00000214357	2926
ENSG00000214359	538
ENSG00000214360	704
ENSG00000214362	775
ENSG00000214367	3164
ENSG00000214374	340
ENSG00000214376	1614
ENSG00000214389	784
ENSG00000214391	1613
ENSG00000214402	2219
ENSG00000214413	1344
ENSG00000214414	1029
ENSG00000214415	1239
ENSG00000214417	1290
ENSG00000214424	1610
ENSG00000214434	889
ENSG00000214435	2450
ENSG00000214447	1958
ENSG00000214456	1212
ENSG00000214457	728
ENSG00000214484	874
ENSG00000214485	747
ENSG00000214487	971
ENSG00000214491	2795
ENSG00000214510	768
ENSG00000214511	523
ENSG00000214513	2433
ENSG00000214517	1894
ENSG00000214518	733
ENSG00000214530	819
ENSG00000214535	391
ENSG00000214541	413
ENSG00000214544	2749
ENSG00000214561	1289
ENSG00000214562	3258
ENSG00000214563	975
ENSG00000214575	1953
ENSG00000214595	2334
ENSG00000214604	835
ENSG00000214607	2101
ENSG00000214612	434
ENSG00000214626	1176
ENSG00000214628	566
ENSG00000214629	882
ENSG00000214642	249
ENSG00000214643	184
ENSG00000214652	5180
ENSG00000214653	1137
ENSG00000214654	2476
ENSG00000214655	2624
ENSG00000214660	1089
ENSG00000214668	971
ENSG00000214671	846
ENSG00000214676	567
ENSG00000214681	529
ENSG00000214686	475
ENSG00000214688	4762
ENSG00000214694	1985
ENSG00000214700	1022
ENSG00000214706	1010
ENSG00000214711	3790
ENSG00000214717	3033
ENSG00000214720	832
ENSG00000214736	601
ENSG00000214745	1275
ENSG00000214753	2826
ENSG00000214756	1662
ENSG00000214760	476
ENSG00000214782	2318
ENSG00000214784	817
ENSG00000214787	791
ENSG00000214794	1255
ENSG00000214814	6051
ENSG00000214819	910
ENSG00000214827	1158
ENSG00000214835	472
ENSG00000214842	3730
ENSG00000214860	1316
ENSG00000214866	1177
ENSG00000214872	1695
ENSG00000214878	635
ENSG00000214891	1353
ENSG00000214892	3183
ENSG00000214896	876
ENSG00000214897	2992
ENSG00000214903	389
ENSG00000214914	468
ENSG00000214925	370
ENSG00000214929	2709
ENSG00000214930	1207
ENSG00000214940	1037
ENSG00000214941	920
ENSG00000214943	1240
ENSG00000214944	3567
ENSG00000214946	1155
ENSG00000214954	828
ENSG00000214960	2164
ENSG00000214961	1372
ENSG00000214967	912
ENSG00000214978	2668
ENSG00000214988	813
ENSG00000214998	1150
ENSG00000215000	885
ENSG00000215003	598
ENSG00000215005	1686
ENSG00000215009	1530
ENSG00000215012	4415
ENSG00000215016	453
ENSG00000215018	1746
ENSG00000215021	1211
ENSG00000215029	1898
ENSG00000215030	636
ENSG00000215032	1643
ENSG00000215035	1057
ENSG00000215037	481
ENSG00000215041	2252
ENSG00000215043	913
ENSG00000215045	3767
ENSG00000215048	959
ENSG00000215054	884
ENSG00000215063	481
ENSG00000215070	1795
ENSG00000215077	2441
ENSG00000215085	640
ENSG00000215088	616
ENSG00000215089	1283
ENSG00000215113	1164
ENSG00000215114	1643
ENSG00000215115	1193
ENSG00000215131	950
ENSG00000215148	1148
ENSG00000215149	1287
ENSG00000215151	1601
ENSG00000215160	1017
ENSG00000215168	1001
ENSG00000215174	3194
ENSG00000215182	17448
ENSG00000215183	596
ENSG00000215186	2891
ENSG00000215193	12629
ENSG00000215203	1545
ENSG00000215206	435
ENSG00000215208	1297
ENSG00000215218	5895
ENSG00000215227	379
ENSG00000215236	742
ENSG00000215251	3442
ENSG00000215252	2902
ENSG00000215262	1869
ENSG00000215264	651
ENSG00000215267	895
ENSG00000215269	561
ENSG00000215274	558
ENSG00000215277	812
ENSG00000215278	579
ENSG00000215301	3620
ENSG00000215305	1365
ENSG00000215313	862
ENSG00000215325	1244
ENSG00000215328	2196
ENSG00000215333	1283
ENSG00000215343	3683
ENSG00000215347	898
ENSG00000215356	1207
ENSG00000215357	1658
ENSG00000215372	3644
ENSG00000215375	1076
ENSG00000215397	3200
ENSG00000215421	3975
ENSG00000215425	1368
ENSG00000215440	2302
ENSG00000215441	2364
ENSG00000215454	1643
ENSG00000215455	1215
ENSG00000215456	804
ENSG00000215457	622
ENSG00000215472	1133
ENSG00000215474	2683
ENSG00000215475	7075
ENSG00000215520	763
ENSG00000215522	2016
ENSG00000215529	1472
ENSG00000215544	544
ENSG00000215545	309
ENSG00000215547	267
ENSG00000215553	1288
ENSG00000215568	1630
ENSG00000215583	1234
ENSG00000215595	2406
ENSG00000215601	443
ENSG00000215603	1191
ENSG00000215604	3140
ENSG00000215606	1269
ENSG00000215612	1284
ENSG00000215630	584
ENSG00000215641	2347
ENSG00000215644	1107
ENSG00000215695	2321
ENSG00000215704	636
ENSG00000215712	2676
ENSG00000215717	1860
ENSG00000215760	499
ENSG00000215771	462
ENSG00000215784	2423
ENSG00000215788	1247
ENSG00000215807	1286
ENSG00000215817	4727
ENSG00000215819	1273
ENSG00000215833	1540
ENSG00000215845	586
ENSG00000215846	667
ENSG00000215853	3569
ENSG00000215867	1254
ENSG00000215874	633
ENSG00000215875	1065
ENSG00000215883	3194
ENSG00000215895	1960
ENSG00000215906	1950
ENSG00000215910	2422
ENSG00000215912	4778
ENSG00000215914	1017
ENSG00000215915	1632
ENSG00000216265	322
ENSG00000216365	287
ENSG00000216444	596
ENSG00000216471	625
ENSG00000216490	1172
ENSG00000216518	905
ENSG00000216588	630
ENSG00000216629	926
ENSG00000216636	721
ENSG00000216649	560
ENSG00000216708	479
ENSG00000216713	1023
ENSG00000216762	885
ENSG00000216817	2116
ENSG00000216819	871
ENSG00000216824	1110
ENSG00000216853	440
ENSG00000216854	553
ENSG00000216866	883
ENSG00000216901	487
ENSG00000216904	1586
ENSG00000216921	546
ENSG00000216937	1792
ENSG00000216977	466
ENSG00000216990	1676
ENSG00000216998	1173
ENSG00000217026	644
ENSG00000217044	789
ENSG00000217083	465
ENSG00000217128	4483
ENSG00000217160	684
ENSG00000217165	2632
ENSG00000217169	247
ENSG00000217179	171
ENSG00000217227	1207
ENSG00000217228	508
ENSG00000217236	2554
ENSG00000217315	909
ENSG00000217377	634
ENSG00000217385	1317
ENSG00000217414	2007
ENSG00000217442	402
ENSG00000217482	628
ENSG00000217555	531
ENSG00000217646	340
ENSG00000217684	734
ENSG00000217707	377
ENSG00000217716	494
ENSG00000217733	1611
ENSG00000217767	460
ENSG00000217770	1741
ENSG00000217791	1236
ENSG00000217809	507
ENSG00000217811	478
ENSG00000217874	931
ENSG00000217889	852
ENSG00000217896	861
ENSG00000217930	581
ENSG00000218014	1186
ENSG00000218016	1383
ENSG00000218020	2275
ENSG00000218049	340
ENSG00000218052	3611
ENSG00000218089	1166
ENSG00000218153	1347
ENSG00000218186	1458
ENSG00000218194	499
ENSG00000218208	447
ENSG00000218265	780
ENSG00000218281	134
ENSG00000218305	2908
ENSG00000218336	2870
ENSG00000218351	784
ENSG00000218359	272
ENSG00000218424	289
ENSG00000218454	370
ENSG00000218490	479
ENSG00000218549	945
ENSG00000218632	740
ENSG00000218643	896
ENSG00000218689	815
ENSG00000218690	348
ENSG00000218716	490
ENSG00000218728	1285
ENSG00000218739	1110
ENSG00000218754	528
ENSG00000218819	6492
ENSG00000218823	4293
ENSG00000218870	778
ENSG00000218891	1710
ENSG00000218893	140
ENSG00000218896	495
ENSG00000218991	885
ENSG00000219073	690
ENSG00000219074	440
ENSG00000219087	166
ENSG00000219102	1063
ENSG00000219135	488
ENSG00000219139	869
ENSG00000219146	771
ENSG00000219188	625
ENSG00000219200	760
ENSG00000219249	1057
ENSG00000219257	865
